"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ILDR1",12.3567747841292,3.62723033245611,0.509246571832197,7.12273883240067,1.24100662241587e-07,1.89911619490914e-07
"RHBDL2",12.3548706493764,3.62700800118497,0.618461432797919,5.86456617800141,1.08012032854781e-05,1.58982319004157e-05
"SYN2",12.3249621699991,3.62351131331704,0.53844518544295,6.72958252999546,5.51300018732637e-07,8.34325608085567e-07
"LINC01526",12.3217274075488,3.62313261939488,0.633938937742727,5.71527067306483,1.75301709017648e-05,2.56689627080726e-05
"AC099789.1",12.3096580313399,3.6217187784528,1.06796720522704,3.39122658516734,0.00705434932032795,0.00954062124752247
"CACNA1C-AS2",12.3031227104143,3.62095263378914,0.551697842750131,6.56328945521924,1.01355305858509e-06,1.5246425796163e-06
"FAM187B",12.3010818300911,3.62071329518966,0.776296173262688,4.66408752212728,0.000367848691187272,0.000520832492662352
"AC010531.6",12.2948996356551,3.61998805302317,0.640845071546639,5.64877255634745,2.17242084398605e-05,3.17462567153545e-05
"RNY3P8",12.2897372335346,3.61938216471273,0.510297979397712,7.09268370802598,1.42546339694416e-07,2.17955631256895e-07
"TTTY10",12.2860468324629,3.61894888263711,0.548821545410465,6.59403573511402,9.12254767829065e-07,1.37364422592353e-06
"AC105052.2",12.2809554084701,3.61835089577827,0.822387712802409,4.39981147511093,0.000726686388926274,0.00102022295608977
"LINC02458",12.2757215686633,3.61773592373987,0.447262455453008,8.08861973463805,2.4168840269017e-09,3.79485084840852e-09
"GCNT2P1",12.2699408340931,3.61705638719981,0.633736229100141,5.7075108240786,1.81723330661879e-05,2.66016116179107e-05
"AGRP",12.2646425700736,3.61643328476362,0.517849032079904,6.98356675542768,2.18029862837973e-07,3.32173833889146e-07
"AC069307.1",12.2589045245813,3.61575815812755,0.717112927164874,5.04210427836318,0.000132338472591892,0.00018929295292845
"Z92544.1",12.2543568039361,3.6152228581518,0.467768159646283,7.72866383399322,1.12978631766604e-08,1.75744538303606e-08
"AC023232.1",12.2503671999348,3.61475308897931,0.407489175000476,8.87079537505528,6.96105752490728e-11,1.11471521406782e-10
"NAMA",12.2366497821378,3.61313671792732,0.707776931376457,5.10490884592781,0.000111233755406194,0.000159481835432541
"AC068338.3",12.2350829130981,3.61295197300349,0.629591473996335,5.73856559725986,1.66067739971671e-05,2.43252539005466e-05
"AL844908.2",12.230643146114,3.61242836460001,0.828970427947286,4.35772886801906,0.000812425371846899,0.00113889901763865
"AC087385.1",12.2298342420342,3.61233294521089,0.887268969173412,4.07129412919306,0.00161884380738857,0.00224611930798374
"MANEA-DT",12.2270357131606,3.61200277837002,0.564910732401151,6.39393548608507,1.88437201765124e-06,2.81775668840017e-06
"IQANK1",12.2185574713613,3.61100206484285,0.62540438560121,5.77386751353133,1.49057133418439e-05,2.18562170743524e-05
"RNU6-238P",12.2151548689896,3.610600249717,0.808579893970965,4.46535991883896,0.00062194305938959,0.000875052224852617
"WWC2-AS2",12.2101918954242,3.61001396879182,0.571479478679962,6.31696168186205,2.47238346229684e-06,3.68727902744516e-06
"AC093157.2",12.1966832137051,3.60841696712504,0.431613773566312,8.36029151087934,7.54474791971768e-10,1.19213387169515e-09
"ADAM32",12.1966249756279,3.60841007836813,0.487526585100448,7.40146319943694,4.3905970198438e-08,6.769003292087e-08
"AC009962.1",12.1962247591721,3.60836273742171,0.442823154153141,8.14854124853155,1.92743595045906e-09,3.03158446490446e-09
"LINC01118",12.1882318827804,3.60741694775619,0.618952081213039,5.82826531689865,1.26206416371773e-05,1.85440809923471e-05
"ULBP1",12.1878432572821,3.60737094625053,0.667357646198429,5.40545383243865,4.67232404357813e-05,6.76873991446017e-05
"AL161652.1",12.1875797920434,3.60733975910005,0.533990965271812,6.7554321958684,5.23105363496749e-07,7.92080296967057e-07
"CHN1",12.1875593892677,3.60733734393572,0.432768819066347,8.33548348450375,8.46693967121588e-10,1.33726682290901e-09
"AC090517.2",12.1845220922564,3.60697776091349,0.632743800920783,5.70053433263911,1.89340977471914e-05,2.77023830686086e-05
"LINC01607",12.1808882854633,3.60654743981505,0.732452065309199,4.92393647397605,0.000186376418501203,0.000265438565479975
"Z68871.1",12.1772972345271,3.60612205579698,0.69139696776844,5.21570418139977,8.1834310973749e-05,0.000117688263244652
"AL353807.5",12.1769657330793,3.60608278090736,0.623586307784519,5.78281263698537,1.46277571970453e-05,2.14523581780003e-05
"MAP3K14-AS1",12.1735961161503,3.60568350226284,0.437014798926139,8.25071258713197,1.24233818904482e-09,1.9594714995085e-09
"AC022400.1",12.1694638181995,3.60519369976189,0.471066518387684,7.65325821096638,1.59736339961936e-08,2.47963486503489e-08
"TRGV3",12.1692327725612,3.60516630894453,0.487157913744233,7.40040592019882,4.45435507986833e-08,6.86563589249734e-08
"RNY4P10",12.1645634050419,3.60461263672688,0.672832147747492,5.35737278427376,5.41686690670394e-05,7.83530896279999e-05
"AC004832.4",12.1577250980747,3.60380139794823,0.533915475404039,6.74976014737362,5.39090964900077e-07,8.16091312593634e-07
"AC103810.1",12.1568720845751,3.6037001716489,0.615758967606352,5.85245260114946,1.17658351972922e-05,1.73030587300793e-05
"AL359644.1",12.1532642140334,3.60327195052229,0.628421623836506,5.73384462572176,1.71728018043565e-05,2.51471233832622e-05
"HLA-J",12.1396621662754,3.60165636839028,0.555285285141292,6.48613688272658,1.39801849015368e-06,2.09702773523052e-06
"AC138969.1",12.1389686895248,3.60157395225444,0.626798074076011,5.7459875854974,1.65818761707369e-05,2.42901820027394e-05
"AKR1B1P2",12.1318647298492,3.60072941201881,0.399047535648387,9.02330948158399,3.57819797144961e-11,5.75096582276683e-11
"AC023906.5",12.131591049116,3.60069686613251,0.563429398374315,6.3906797844091,1.95759416286753e-06,2.92604455210855e-06
"RPL3L",12.1246574372422,3.59987208172747,0.533203644773463,6.75140186496082,5.41441656769672e-07,8.19552366821391e-07
"CD79A",12.1235436043964,3.59973954231793,0.519444301755546,6.9299817711967,2.79531287443996e-07,4.25185581068821e-07
"AMOTL1",12.1225922558933,3.59962632792565,0.660530991509011,5.44959490803324,4.14839424674866e-05,6.01897904276861e-05
"AC104971.1",12.1215661599274,3.59950420831754,0.597866663392918,6.02058022083085,6.87028008820237e-06,1.01616904233453e-05
"PSMD7P1",12.1189232779049,3.59918962120391,0.604632134461469,5.95269324282544,8.58645931009866e-06,1.2668399649912e-05
"AC044781.1",12.1179759179102,3.59907683849554,0.6136509595109,5.86502275065963,1.14056424440115e-05,1.67801393921955e-05
"NTN1",12.1136022837151,3.5985560453074,0.686444251727308,5.24231361287142,7.66903433857606e-05,0.000110384132774664
"AL049796.1",12.1116899788162,3.59832827733911,0.571378262624289,6.29762893116079,2.71467033860652e-06,4.04601449073099e-06
"NR1I2",12.1115528870403,3.59831194743428,0.485704453354859,7.40843927326591,4.4080737546156e-08,6.79553562704277e-08
"RPL32P34",12.1087706906232,3.59798050173923,1.06205260399963,3.38776110353617,0.00722625967804537,0.00976961443352867
"PLAT",12.1070972403816,3.59778110534547,0.56145538078946,6.40795551783055,1.85616607337931e-06,2.77606670572041e-06
"CFAP251",12.1049055812122,3.5975199211843,0.64330602056363,5.59223729638399,2.69811876806991e-05,3.93290870425034e-05
"AC008592.3",12.099281992678,3.59684953111964,0.409497203256242,8.78357532729943,1.13727871045006e-10,1.81616374315316e-10
"AL359922.2",12.0951063802773,3.59635155321914,0.554174417142573,6.4895661762277,1.39925209433171e-06,2.098754452527e-06
"CHMP4C",12.0914449618457,3.59591475591145,0.565074171685464,6.36361549703431,2.17481089974075e-06,3.24709843492705e-06
"VAX2",12.0903464595419,3.59578368176566,0.383108113665737,9.38581970337228,6.19495930117762e-12,1.00422969322701e-11
"RPL31P12",12.0861575638145,3.59528375016699,0.90485443247775,3.97332832898003,0.00206440495669123,0.00285343950025553
"AL512652.2",12.0818698025286,3.5947718397893,1.02797520577014,3.4969441087795,0.00580270542274155,0.00788056551568099
"AC016596.2",12.0748919366642,3.59393837271559,0.335158486737989,10.7231012041332,4.99285570606372e-15,8.35271220131023e-15
"AC012615.6",12.0680841104431,3.59312475161358,0.593210695742732,6.05708018651752,6.17435872608024e-06,9.14193009285597e-06
"RIMKLBP2",12.0570371244638,3.59180352028397,0.664273647048236,5.40711427623916,4.77576604077746e-05,6.91702027370785e-05
"U52111.1",12.0531689814624,3.59134060007923,0.507358745638795,7.07850338828301,1.63214665653082e-07,2.49393028168473e-07
"AC005096.1",12.0503583662806,3.59100414636899,0.8863312613095,4.05153727858307,0.00173187468368736,0.00240072296983883
"MRC2",12.0498603657428,3.59094452343242,0.482994796526174,7.43474784668374,4.0624632816245e-08,6.26843379472003e-08
"AP002490.1",12.043633899336,3.59019885389121,0.397590271482625,9.02989613026312,3.64068546966681e-11,5.85065832642756e-11
"VARS2",12.0405294060065,3.58982692175482,0.545209550801166,6.58430674312234,1.01633116839024e-06,1.52855054646744e-06
"KIF18B",12.0379319497361,3.58951566122706,0.515279163596369,6.96615721112063,2.51111499482753e-07,3.82254179715014e-07
"PBK",12.0378650310999,3.58950764129029,0.802569886313819,4.47251722560486,0.00062653314915398,0.000881315447787504
"ANAPC10P1",12.0310399294719,3.588689445319,0.663960886814993,5.40497116107828,4.8323647732266e-05,6.99819904456123e-05
"GPR75",12.0263672529244,3.5881290152347,0.557342317313627,6.43792675303998,1.71114429979173e-06,2.56098110774427e-06
"RNASE10",12.0211050468215,3.58749761758298,0.441065812414523,8.13370140375191,2.22590674186349e-09,3.4964993145658e-09
"AC080112.3",12.0192352140226,3.58727319492652,0.510430777982274,7.0279327769124,2.00162370471558e-07,3.0515319875664e-07
"CTSW",12.0144551651623,3.58669932110456,0.537164940244779,6.67709124774627,7.34285108559041e-07,1.10828586746396e-06
"AL136441.1",12.0076633419703,3.58588352878417,0.536877195469432,6.67915038866339,7.30391890054955e-07,1.10254044159176e-06
"PSMD8P1",12.0060791601102,3.58569318016887,0.488840432639255,7.33509943277335,6.13449952830978e-08,9.43301607023566e-08
"PSMA2P3",12.0044787709578,3.585500858649,0.260812057241029,13.7474505457218,1.82254610261343e-23,3.23821594441306e-23
"Z83840.1",11.9992890344321,3.58487702264738,0.541850669408098,6.61598706994936,9.19027763017578e-07,1.3836790668041e-06
"APLN",11.9978083876495,3.58469899096832,0.643872911937004,5.56740146154658,2.98112454144124e-05,4.34070834260655e-05
"WNT5A-AS1",11.994084062137,3.58425108415964,0.580049620688438,6.17921459875388,4.19027922724952e-06,6.22525022717458e-06
"KCNK12",11.9932067691422,3.58414555608959,0.587230432468702,6.10347379481328,5.39847450893501e-06,8.00291066465221e-06
"PICART1",11.9914382757168,3.5839328035811,0.884116632792696,4.05368779485619,0.00173563351386965,0.00240580242865757
"SNORA46",11.9909127332941,3.58386957396305,0.722721490168392,4.95885292289845,0.000174984222618251,0.000249395141341681
"AC004241.2",11.9902805879804,3.58379351495321,0.685700784088407,5.22646845113006,8.22453072331875e-05,0.000118265963824807
"AC010996.1",11.9819731171829,3.58279359666859,0.701248532574249,5.10916377039154,0.000115191191696775,0.000165081430803284
"AC009271.1",11.9761227974506,3.58208901417896,0.454869882604316,7.87497513282268,6.87215089311783e-09,1.07260676109422e-08
"AC115485.1",11.9564417461147,3.57971620022409,0.754477695390046,4.74462826680843,0.00031401908908875,0.00044535906917903
"AC032044.1",11.9555422082072,3.57960765558126,0.887098936215169,4.03518424997075,0.00181936220800807,0.00251993942741736
"MIR5010",11.9478184312757,3.57867531345315,0.647092271657983,5.5303941496378,3.37372945566029e-05,4.90451005857126e-05
"NKPD1",11.9454266924152,3.5783864828831,0.891169234675714,4.01538377184356,0.00190645205773952,0.00263812416536652
"APOOP5",11.9402614990963,3.57776252774789,0.451362376202713,7.92658563579758,5.61337326141414e-09,8.77212354942670e-09
"WWC1",11.9294665696367,3.57645762873815,0.446521227472352,8.00960269903317,3.96198897614146e-09,6.20442647023641e-09
"LINGO3",11.9285230813005,3.57634352306836,0.553277296339323,6.46392603985507,1.60804143844499e-06,2.40851354624269e-06
"AC011468.3",11.9137733808992,3.57455851696612,0.869518424570667,4.11096351262608,0.00153377111455836,0.0021301725639932
"KIF26A",11.9058624435344,3.57360022603265,0.592304329280697,6.03338528754717,6.96175271879258e-06,1.02939946667466e-05
"SLC26A4",11.8976305855666,3.57260238415067,0.485182117864518,7.36342551097129,5.71626445812148e-08,8.7957416714895e-08
"MDH1B",11.8939668076044,3.57215804960252,0.660402992412838,5.40905793983661,4.91336111089367e-05,7.11306905150251e-05
"OGN",11.8931816902363,3.57206281456971,0.538387442989996,6.6347439210912,8.88122262043648e-07,1.33770196553053e-06
"ZBP1",11.8912832041239,3.57183250150464,0.653724462293434,5.46381955629093,4.17504944811839e-05,6.0566177573958e-05
"AC123768.1",11.8878367265923,3.57141430132795,0.477486509354169,7.47961299714734,3.61593460481238e-08,5.58315745945672e-08
"AL354836.1",11.8819090542699,3.57069474599745,0.631557996221245,5.65378756561032,2.34660702811023e-05,3.42700493914744e-05
"LINC02080",11.8798584046274,3.57044573572644,0.6883211068412,5.18718037299728,9.40928241134032e-05,0.000135111456097847
"CCDC15-DT",11.8758376179421,3.56995736703699,0.627089591338984,5.69289845716351,2.08160760606269e-05,3.04261625162278e-05
"MASP2",11.872187261531,3.56951384795193,0.531288114801334,6.71860286068452,6.61108685953106e-07,9.98963326696655e-07
"KIRREL3",11.8659087180328,3.56875068448778,0.680948653725809,5.24085136957298,8.08709680355407e-05,0.000116329144254583
"AC021087.1",11.8596428867721,3.56798866352004,0.513408759308263,6.94960613513362,2.83927995490638e-07,4.31744255061998e-07
"DLX4",11.8590572805785,3.56791742427458,0.437799174976698,8.14966685230615,2.23871019975596e-09,3.51639422390699e-09
"AC112484.3",11.8466016929599,3.56640136296935,0.772622780184733,4.61596713743883,0.000447396815096469,0.000631946954661896
"HRC",11.8424316058831,3.56589343477051,0.850823004975519,4.19111074091505,0.00128164373793595,0.00178341241145622
"AC026470.2",11.8275617165093,3.56408078377496,0.747163891027743,4.77014591654379,0.000299848927558508,0.000425522994380772
"AL031778.1",11.8267869047919,3.5639862711726,0.66626297285407,5.34921857642119,5.9467817597824e-05,8.58619748978793e-05
"UOX",11.8212789121678,3.56331422011783,0.470642752087732,7.57116561194508,2.56980407784693e-08,3.97850689716302e-08
"AC007240.3",11.8205240657174,3.56322209404504,0.832303224982426,4.28115858150168,0.00103615949312642,0.00144688272447763
"AC103810.3",11.8189116379054,3.56302528379619,0.551700019315047,6.45826564990843,1.69473772794043e-06,2.53687376648473e-06
"WDR17",11.810568481664,3.56200650297035,0.55020091367375,6.47401051951451,1.60820889209536e-06,2.4086226151354e-06
"AC108519.1",11.8072504142062,3.5616011345052,0.512911569969523,6.94388924530758,2.9534652961427e-07,4.48973294615207e-07
"AC021851.1",11.8036043194249,3.56115555953886,0.503939102906517,7.06663868511008,1.86473483955047e-07,2.84403350528755e-07
"AP002433.2",11.8026940392711,3.56104429629511,0.83002722634416,4.29027408170653,0.00101609004059201,0.00141924726776138
"AP003778.1",11.799974016047,3.56071177761334,0.549601440539454,6.478716238659,1.58708064063497e-06,2.37753834405187e-06
"NOS3",11.7984739907163,3.56052836901731,0.560206852305905,6.35573869609338,2.43067697205454e-06,3.62550341612355e-06
"NSUN5P2",11.7971766299078,3.5603697214736,0.507493562842859,7.01559582653473,2.26609541555586e-07,3.45183197778011e-07
"ANKRD36P1",11.796825861697,3.56032682484694,0.671879279993214,5.29905733197026,6.92884107414612e-05,9.98600583347492e-05
"AL023881.1",11.7967658773843,3.56031948903547,0.626635514142343,5.68164332962897,2.19607746183536e-05,3.20864314343477e-05
"CACNA1A",11.795301143299,3.56014034707203,0.528066825790302,6.74183677746456,6.23131443495782e-07,9.41969561077071e-07
"UROC1",11.7901076911994,3.55950499088526,0.574402101314356,6.19688713314305,4.17619449448882e-06,6.2046875415171e-06
"AL096870.2",11.7896589652826,3.55945008155011,0.535217326851599,6.65047617663741,8.67469087859013e-07,1.3070579697009e-06
"METTL8P1",11.7808566525284,3.55837254436297,0.637554608106233,5.58128276247993,3.00026885378654e-05,4.36758424082446e-05
"CRISPLD1",11.7689394068715,3.55691240834867,0.587980866238165,6.04936761140782,6.84946793999638e-06,1.0131496368268e-05
"RDM1",11.7647390420262,3.55639741485883,0.594190023075522,5.98528631707908,8.45083311812623e-06,1.24697434357092e-05
"PCGF7P",11.7638979926782,3.55629427435628,0.571474404220651,6.22301584828841,3.85367168423276e-06,5.72918526326473e-06
"ENPP7P11",11.763144576696,3.55620187434481,0.598486808503281,5.94198873528774,9.7252032434831e-06,1.43285599393998e-05
"AC035139.1",11.7596477487063,3.55577294087747,0.430080492005573,8.26769176229317,1.40314765956387e-09,2.21105214408244e-09
"AL162311.3",11.7519783814417,3.55483174196162,0.777349012462824,4.57301892067642,0.000507034290795423,0.000715198224857298
"TMEM198",11.7398628204569,3.55334364563491,0.562755952023586,6.31418225406169,2.85012575198436e-06,4.24640874784909e-06
"LINC02867",11.7321288912688,3.55239292088798,0.67699623648135,5.24728606964102,8.15672261174332e-05,0.000117317418577131
"AC110373.1",11.7281442017251,3.55190284203199,0.501639857406861,7.08058338983056,1.81769593257938e-07,2.77345464156888e-07
"POU3F1",11.7208229861541,3.55100196809104,0.722709988192051,4.91345356520437,0.000207958585280639,0.00029592764802431
"AC011416.3",11.7127770807064,3.55001127196992,0.542904999699796,6.53891799473744,1.32021304738981e-06,1.98125368408994e-06
"SARNP",11.7056735673723,3.54913604722272,0.605174878561721,5.8646453660762,1.26430690059078e-05,1.85748898833043e-05
"BRCC3P1",11.7046470950273,3.54900953152188,0.460372593107155,7.70899394242572,1.53988556280155e-08,2.39113948779361e-08
"SCARF2",11.7018542450669,3.54866524847433,0.569589815400636,6.23021190429517,3.82839576735034e-06,5.69194047961919e-06
"FGD1",11.6973745563912,3.54811285208803,0.51630944567282,6.87206651326001,4.00254050268638e-07,6.07180002827356e-07
"AF230666.1",11.6903703713653,3.54724873258136,0.634295123065237,5.59242630692042,2.96130582187078e-05,4.3123444203144e-05
"AC004890.1",11.6897985482354,3.54717816282657,0.384628115165435,9.22235796855585,1.76653934583046e-11,2.85002278334667e-11
"AC011120.1",11.6863555177136,3.54675317905196,1.16038025236962,3.056543897407,0.0141350835967253,0.0188270525775212
"AL354919.2",11.6845730154676,3.5465331101615,0.78026788191744,4.54527629850175,0.000549908107063721,0.000774900960081156
"AMPH",11.6806576947276,3.54604960422586,0.42940084212509,8.25813379097391,1.52107522962935e-09,2.39554524748013e-09
"AC122713.2",11.6739518474791,3.5452211174281,0.55138642757322,6.42964886355917,1.95566970226459e-06,2.92333971116687e-06
"AC025442.2",11.6706240604338,3.5448098028753,0.674248847839365,5.25742063072806,8.02324343811075e-05,0.000115423689795837
"VENTX",11.6685694139772,3.54455578996225,0.837252408404829,4.23355699473651,0.00118616729971474,0.00165317764277404
"PDZK1P1",11.6626758599125,3.54382693033189,0.595829600149914,5.94771882672536,9.80056221328416e-06,1.44387537307541e-05
"KLF15",11.6613785648838,3.54366644355953,0.862881339142411,4.10678303355299,0.001599901211791,0.00222068417093879
"SMIM10L2B",11.6553382385222,3.54291896704681,0.896808877906464,3.95058418167927,0.00228776535547315,0.0031583968229281
"AC109597.1",11.6442986550534,3.54155184243551,1.19447606538885,2.96494165522068,0.0167504502076728,0.0222229674399909
"FGF14",11.6409640045522,3.54113862967993,0.501515978157824,7.06086901296205,2.02157785616284e-07,3.08158349374479e-07
"YWHAEP1",11.6387660769344,3.54086620905711,0.425035275477363,8.33075844135598,1.12938171721184e-09,1.78219501931153e-09
"DBIL5P",11.6306237447856,3.53985656481789,0.582599542485729,6.07596866574025,6.51728922040678e-06,9.64463313203054e-06
"AC100861.1",11.6300330197044,3.53978328776867,0.693602028940522,5.10347885397004,0.000125258983490254,0.000179267411594351
"AC092145.1",11.6234047638731,3.53896082425463,1.34619262480753,2.62886659682941,0.0300189242879546,0.0392097742469989
"MN1",11.6205041228645,3.53860075225119,0.396295856262706,8.92918938295797,7.47806401858059e-11,1.19712991635268e-10
"MMADHC-DT",11.6193085210503,3.5384523096767,0.652023076942906,5.42688201507712,4.94664946929908e-05,7.16085327565693e-05
"FAM78B",11.617792094144,3.53826401238292,0.810602528938518,4.36498022898629,0.000870093325865303,0.00121799666317917
"GRIN3B",11.6082633806391,3.53708025317715,0.328485099413437,10.7678560138441,5.65544864084859e-15,9.45310821612125e-15
"AL358781.2",11.6026554274502,3.53638311865357,0.601931759100048,5.8750565411947,1.2558895847889e-05,1.84544204792143e-05
"AL022329.2",11.5884495948019,3.53461565765014,1.16711050740843,3.02851840953669,0.0149901864545786,0.0199430362052132
"AL031577.1",11.5850482434081,3.53419214689162,0.936793905332182,3.77264639188533,0.00341406191196232,0.00468107007397861
"AC078991.1",11.5833202461615,3.53397694200449,0.372009966765674,9.49968349700294,4.82651292119071e-12,7.83396510873962e-12
"AC011477.2",11.5736626289636,3.53277359031388,0.4979870199507,7.09410777546697,1.82824568758389e-07,2.78921712164389e-07
"FAM245B",11.5689619076073,3.53218751093712,0.90887187299874,3.88634263626509,0.00266781266941434,0.0036735104989144
"ILK",11.5651841455906,3.53171633222466,0.605073278160879,5.83684069301378,1.43118603209442e-05,2.09963380534135e-05
"EIF3KP3",11.5615603462725,3.53126421175003,1.06786095877064,3.30685767912646,0.00889528891855504,0.0119663262978363
"AC073263.1",11.5601758545644,3.53109143931576,0.581178690625429,6.07574141356735,6.6503027880758e-06,9.83918540731879e-06
"ALG1L13P",11.5541212994807,3.53033564070891,0.597256758341872,5.91091786137333,1.13466919725681e-05,1.66943756336091e-05
"SLC9A5",11.5529564263385,3.53019018253138,0.643104044308254,5.48929868156649,4.17127524430752e-05,6.05148754663218e-05
"PNRC2P1",11.5515104910108,3.530009607603,0.586761356835071,6.01609081184811,8.09579543408015e-06,1.19520989204297e-05
"AC023480.1",11.5462078387551,3.52934719496656,0.836719542749431,4.2180766847745,0.00125171887536673,0.00174291530257859
"RHPN1-AS1",11.5456968770383,3.52928334904791,0.664295699668684,5.31281980420487,7.01989968028165e-05,0.000101143779599507
"AL365330.1",11.5403615597487,3.52861651924209,0.655846860827229,5.38024458147348,5.77470467471251e-05,8.34011141013351e-05
"AP002812.3",11.5383944278531,3.52837058125141,0.5131296349415,6.87617775506899,4.16756542811264e-07,6.31912756322668e-07
"HJURP",11.5277591883493,3.52704019833336,0.502917992563528,7.01315174737525,2.5203650465425e-07,3.83593441156489e-07
"PPIAP35",11.5264502912129,3.52687638101302,1.07363286090454,3.28499295191246,0.00930931791266872,0.0125094113042207
"AC096720.2",11.5241934382926,3.52659387692639,0.580668660550409,6.07333255007009,6.77034082616408e-06,1.00156184078772e-05
"ERVFRD-1",11.516359182194,3.52561278562669,0.845286554263686,4.17090839531665,0.00140465307324029,0.0019528721265151
"H3P14",11.5062610187601,3.52434719803368,0.312738839492095,11.2692980627459,3.46511239370671e-16,5.85306879775837e-16
"LNX1",11.5034500999296,3.52399471219356,0.50010644216639,7.04648933720613,2.24500473957651e-07,3.41991026045615e-07
"AC011912.1",11.494822239031,3.52291225064756,0.628681316202768,5.60365348842547,2.99731021057638e-05,4.36377642601476e-05
"AC073115.2",11.4890951205091,3.52219327089037,0.550833812956861,6.39429386511937,2.33753702067183e-06,3.48739696659668e-06
"FLJ38576",11.4880188438933,3.52205811562763,0.528037979342034,6.67008482991379,8.92831199165043e-07,1.34471505302969e-06
"AC099517.1",11.4778983719241,3.52078660049247,0.556078017047868,6.33146158012823,2.90548783736382e-06,4.32838609520539e-06
"TBCEL-TECTA",11.4754499181991,3.52047881340923,0.523771081233677,6.72140738491553,7.46477597693248e-07,1.12636737613657e-06
"PNPT1P1",11.4728223768724,3.52014844075114,0.45313273235274,7.76847089035909,1.33647025724456e-08,2.07616216964042e-08
"LINC01537",11.4701972447874,3.51981829545033,0.896236752057777,3.92733090600086,0.00246536741092965,0.00339897791793411
"AC007731.1",11.4680333157291,3.51954609575103,0.471212508004669,7.46912706255276,4.47262561402354e-08,6.89337938283439e-08
"AL357552.2",11.4656750348498,3.51924939012545,0.89615307348414,3.92706279122942,0.00246822202563657,0.00340254492750376
"AC127496.1",11.4531151502492,3.51766814740757,0.658971649524624,5.33811758054414,6.65632747550482e-05,9.59868821000276e-05
"TTC4P1",11.4463437559876,3.51681493447831,0.639898001096066,5.49589923465059,4.19199114889074e-05,6.08015493056571e-05
"AC006206.2",11.4323227705401,3.51504664884135,0.636347244462593,5.52378701947531,3.86989014205136e-05,5.61844297892525e-05
"AP001107.4",11.4199437002296,3.51348363318884,0.726134749312474,4.83861106566724,0.000268631019319181,0.000381497416790079
"AC005225.1",11.4177642952899,3.51320828010098,0.502294502824192,6.99431958810553,2.81558094515186e-07,4.28230175259318e-07
"AP006222.1",11.4106726203619,3.51231193098893,0.648542468908093,5.41570074339522,5.35797120905083e-05,7.75232125591279e-05
"AC006970.1",11.4076958179043,3.5119355133516,0.293136586337361,11.9805431223444,5.21194506384719e-18,8.93295796397568e-18
"AC253572.1",11.4063679188997,3.51176756840913,1.03037326739236,3.40824794231765,0.00739595631219702,0.0099937290325992
"BX537318.2",11.4057851027545,3.51169385103911,0.660714296038476,5.31499601581894,7.19164463557786e-05,0.000103583124477804
"B4GALT6",11.4045580033891,3.51153862933441,0.704766502960405,4.98255608713528,0.000182869339104914,0.000260458333458214
"PHBP11",11.4037514277633,3.51143659260438,0.336582954288628,10.4326037544766,4.27494167313577e-14,7.09063639391669e-14
"SLC7A13",11.4034764583535,3.51140180564949,0.781231300207064,4.49470189522463,0.0006529737971162,0.000918153090116652
"RNU6-11P",11.4010214467164,3.51109117981219,1.04475140348285,3.36069534638327,0.00812669817641398,0.0109555467153649
"AKR7L",11.4006472876722,3.51104383262863,0.511794241973401,6.86026442792825,4.63924495163803e-07,7.0292929223176e-07
"AL353572.2",11.4004530778653,3.51101925613707,0.371855977911702,9.44187928846682,7.2576367607829e-12,1.17574547027844e-11
"TERF1P5",11.3989295397257,3.51082644381765,0.492186360935436,7.13312420349289,1.68598710341004e-07,2.57480761766424e-07
"PGA5",11.3955680384034,3.51040093574877,0.632157628959292,5.55304685878405,3.57613229594596e-05,5.19667252049195e-05
"ADAM19",11.3932261664518,3.51010442097642,0.426389203727759,8.23216064170694,1.96770576269009e-09,3.09415835116694e-09
"WNK4",11.3905700940619,3.50976805012421,0.491601101706141,7.13946335340438,1.65140491923381e-07,2.52275121567366e-07
"AC025171.3",11.3773428948713,3.5080917597384,0.610731296671626,5.74408382026082,2.00673783286923e-05,2.93419264216624e-05
"DEPDC1B",11.3762226479658,3.50794970071443,0.618446498863656,5.67219590887812,2.5041301880151e-05,3.65327992349882e-05
"SMG7-AS1",11.3746289679073,3.50774758130724,0.543076841905458,6.45902625676292,1.94039911543684e-06,2.90068355962048e-06
"AC063977.1",11.3718531267627,3.5073954659993,0.666174930137903,5.2649766710273,8.36521324982535e-05,0.000120261753069676
"GAPDHP71",11.36354467945,3.50634102601359,0.527476483837897,6.64738833568768,1.0092201728534e-06,1.51830428179836e-06
"IL19",11.3614739402888,3.50607810476568,0.546052716886492,6.42076853816752,2.22214610299283e-06,3.31679935569865e-06
"SYCP2L",11.3595681716018,3.50583608742979,0.551489941570182,6.35702634475635,2.76302254713065e-06,4.1173565497406e-06
"C9orf147",11.3580049945942,3.50563754617682,0.498964078071493,7.02583151822508,2.56108379836865e-07,3.89744124580442e-07
"Z98200.1",11.3574147939466,3.50556257687794,0.539332559701273,6.49981632634901,1.69484989036597e-06,2.53689246116177e-06
"AP000640.2",11.3565770022993,3.50545615103556,0.569636073364188,6.15385210829933,5.453966585367e-06,8.08470340889696e-06
"PARM1",11.3531852122779,3.50502520696545,0.566572506991052,6.18636655276462,4.90391245601323e-06,7.27695777929389e-06
